2026-09-08T17:10:41.734983Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.735066Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:10:41.735311Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.735320Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:10:41.735632Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.735649Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:10:41.735775Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.735784Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:10:41.735989Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.735997Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:10:41.736107Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.736116Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
mode	family	name	batch	calls	repetition	ns_per_call	checksum_re	checksum_im
HETERO	B0	all	1	4097	3	198.062728826	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1	4097	4	195.519404442	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1	4097	5	198.506956309	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1	4097	6	198.528923603	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1	4097	7	198.109104223	5.84052810563511412e3	2.29858267549689162e3
SAME	B0	B0_euclidean	1024	4097	1	96.578227972	-1.61145403027203452e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1024	4097	2	96.331950207	-1.61145403027203452e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1024	4097	3	99.150842080	-1.61145403027203452e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1024	4097	4	96.451549915	-1.61145403027203452e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1024	4097	5	98.921405907	-1.61145403027203452e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1024	4097	6	96.763729558	-1.61145403027203452e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1024	4097	7	96.607761777	-1.61145403027203452e3	0.00000000000000000e0
SAME	B0	B0_timelike	1024	4097	1	96.510129363	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1024	4097	2	100.027092995	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1024	4097	3	96.759092019	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1024	4097	4	99.141322919	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1024	4097	5	96.463753966	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1024	4097	6	99.360751770	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1024	4097	7	96.500366122	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_complex	1024	4097	1	130.432511594	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1024	4097	2	141.643153527	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1024	4097	3	130.313155968	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1024	4097	4	136.878691726	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1024	4097	5	140.910910422	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1024	4097	6	130.571637784	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1024	4097	7	134.696607274	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_one_massless_onshell	1024	4097	1	40.751769588	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1024	4097	2	40.952160117	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1024	4097	3	46.646570661	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1024	4097	4	40.742006346	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1024	4097	5	40.803270686	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1024	4097	6	40.825237979	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1024	4097	7	40.754210398	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_scaleless	1024	4097	1	12.113741762	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1024	4097	2	12.043202343	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1024	4097	3	12.018550159	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1024	4097	4	12.040517452	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1024	4097	5	11.923358555	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1024	4097	6	11.989504515	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1024	4097	7	11.935806688	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_timelike_mu_0.01	1024	4097	1	98.660483280	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1024	4097	2	98.582133268	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1024	4097	3	103.510373444	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1024	4097	4	98.550646815	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1024	4097	5	105.174762021	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1024	4097	6	98.811813522	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1024	4097	7	105.289724188	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1024	4097	1	102.883085184	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1024	4097	2	98.691969734	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1024	4097	3	98.562850866	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1024	4097	4	101.926287527	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1024	4097	5	98.662680010	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1024	4097	6	101.547961923	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1024	4097	7	98.694410544	4.28469486139230066e4	5.20071182789529666e3
HETERO	B0	all	1024	4097	1	200.850378326	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1024	4097	2	199.790822553	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1024	4097	3	202.683182817	5.84052810563511412e3	2.29858267549689162e3
HETERO	B0	all	1024	4097	4	200.354649744	5.84052810563511412e3	2.29858267549689162e3
